,RESULTS,TIMESTAMP,INDEX
1365,1,2008-06-10 15:00:00,1365
1366,-1,2008-06-10 15:01:00,1366
1367,-1,2008-06-10 15:52:00,1367
1368,-1,2008-06-10 16:42:00,1368
1369,-1,2008-06-10 16:50:00,1369
1370,-1,2008-06-10 17:26:00,1370
1371,-1,2008-06-10 17:26:00,1371
1372,-1,2008-06-10 17:35:00,1372
1373,-1,2008-06-10 18:54:00,1373
1374,-1,2008-06-10 18:55:00,1374
1375,-1,2008-06-10 19:42:00,1375
1376,-1,2008-06-10 20:02:00,1376
1377,-1,2008-06-10 20:36:00,1377
1378,-1,2008-06-10 20:47:00,1378
1379,-1,2008-06-10 21:46:00,1379
1380,-1,2008-06-10 21:48:00,1380
1381,-1,2008-06-10 22:37:00,1381
1382,-1,2008-06-10 23:03:00,1382
1383,-1,2008-07-10 01:46:00,1383
1384,-1,2008-07-10 03:29:00,1384
1385,-1,2008-07-10 03:39:00,1385
1386,-1,2008-07-10 07:32:00,1386
1387,-1,2008-07-10 07:41:00,1387
1388,-1,2008-07-10 08:25:00,1388
1389,-1,2008-07-10 08:26:00,1389
1390,-1,2008-07-10 09:11:00,1390
1391,-1,2008-07-10 09:20:00,1391
1392,-1,2008-07-10 09:59:00,1392
1393,-1,2008-07-10 10:04:00,1393
1394,-1,2008-07-10 10:10:00,1394
1395,-1,2008-07-10 10:51:00,1395
1396,-1,2008-07-10 11:15:00,1396
1397,-1,2008-07-10 11:16:00,1397
1398,-1,2008-07-10 11:36:00,1398
1399,-1,2008-07-10 12:40:00,1399
1400,1,2008-07-10 13:10:00,1400
1401,-1,2008-07-10 13:48:00,1401
1402,-1,2008-07-10 14:35:00,1402
1403,-1,2008-07-10 16:32:00,1403
1404,-1,2008-07-10 17:06:00,1404
1405,-1,2008-07-10 17:28:00,1405
1406,-1,2008-07-10 18:39:00,1406
1407,-1,2008-07-10 19:24:00,1407
1408,-1,2008-07-10 20:19:00,1408
1409,-1,2008-07-10 20:39:00,1409
1410,-1,2008-07-10 20:48:00,1410
1411,-1,2008-08-10 04:47:00,1411
1412,-1,2008-08-10 05:35:00,1412
1413,-1,2008-08-10 05:38:00,1413
1414,-1,2008-08-10 06:25:00,1414
1415,-1,2008-08-10 07:10:00,1415
1416,-1,2008-08-10 07:13:00,1416
1417,-1,2008-08-10 07:16:00,1417
1418,-1,2008-08-10 09:01:00,1418
1419,-1,2008-08-10 09:06:00,1419
1420,-1,2008-08-10 10:37:00,1420
1421,-1,2008-08-10 12:11:00,1421
1422,-1,2008-08-10 13:35:00,1422
1423,-1,2008-08-10 13:38:00,1423
1424,-1,2008-08-10 14:48:00,1424
1425,-1,2008-08-10 15:37:00,1425
1426,-1,2008-08-10 16:26:00,1426
1427,-1,2008-08-10 17:14:00,1427
1428,-1,2008-08-10 17:31:00,1428
1429,-1,2008-08-10 17:41:00,1429
1430,-1,2008-08-10 18:22:00,1430
1431,-1,2008-08-10 20:27:00,1431
1432,-1,2008-08-10 21:19:00,1432
1433,-1,2008-08-10 21:45:00,1433
1434,-1,2008-08-10 22:08:00,1434
1435,-1,2008-08-10 23:13:00,1435
1436,-1,2008-08-10 23:50:00,1436
1437,-1,2008-09-10 00:23:00,1437
1438,1,2008-09-10 04:34:00,1438
1439,-1,2008-09-10 06:06:00,1439
1440,-1,2008-09-10 07:38:00,1440
1441,-1,2008-09-10 14:15:00,1441
1442,-1,2008-09-10 15:04:00,1442
1443,1,2008-09-10 15:55:00,1443
1444,-1,2008-09-10 15:56:00,1444
1445,-1,2008-10-10 10:05:00,1445
1446,-1,2008-10-10 10:46:00,1446
1447,-1,2008-10-10 10:53:00,1447
1448,-1,2008-10-10 12:30:00,1448
1449,-1,2008-10-10 15:33:00,1449
1450,-1,2008-10-10 15:50:00,1450
1451,-1,2008-10-10 20:02:00,1451
1452,-1,2008-10-10 21:03:00,1452
1453,-1,2008-10-10 21:07:00,1453
1454,-1,2008-10-10 21:16:00,1454
1455,-1,2008-11-10 02:55:00,1455
1456,-1,2008-11-10 06:56:00,1456
1457,-1,2008-11-10 07:38:00,1457
1458,-1,2008-11-10 07:39:00,1458
1459,-1,2008-11-10 07:42:00,1459
1460,-1,2008-11-10 08:27:00,1460
1461,-1,2008-11-10 14:43:00,1461
1462,-1,2008-11-10 15:33:00,1462
1463,-1,2008-11-10 16:25:00,1463
1464,-1,2008-11-10 23:16:00,1464
1465,-1,2008-11-10 23:58:00,1465
1466,-1,2008-12-10 00:57:00,1466
1467,-1,2008-12-10 01:50:00,1467
1468,-1,2008-12-10 02:59:00,1468
1469,-1,2008-12-10 03:21:00,1469
1470,-1,2008-12-10 03:28:00,1470
1471,-1,2008-12-10 08:19:00,1471
1472,-1,2008-12-10 18:47:00,1472
1473,-1,2008-10-13 03:34:00,1473
1474,-1,2008-10-13 03:53:00,1474
1475,-1,2008-10-13 11:27:00,1475
1476,-1,2008-10-13 12:18:00,1476
1477,-1,2008-10-13 14:06:00,1477
1478,-1,2008-10-13 14:29:00,1478
1479,-1,2008-10-13 14:30:00,1479
1480,-1,2008-10-13 14:55:00,1480
1481,-1,2008-10-13 15:42:00,1481
1482,-1,2008-10-13 15:42:00,1482
1483,-1,2008-10-13 16:13:00,1483
1484,-1,2008-10-13 19:17:00,1484
1485,-1,2008-10-13 19:36:00,1485
1486,-1,2008-10-13 19:40:00,1486
1487,-1,2008-10-13 20:10:00,1487
1488,-1,2008-10-13 20:30:00,1488
1489,-1,2008-10-13 20:53:00,1489
1490,-1,2008-10-13 21:20:00,1490
1491,-1,2008-10-13 21:47:00,1491
1492,-1,2008-10-13 21:57:00,1492
1493,-1,2008-10-13 22:48:00,1493
1494,-1,2008-10-13 22:54:00,1494
1495,-1,2008-10-14 00:35:00,1495
1496,-1,2008-10-14 03:21:00,1496
1497,-1,2008-10-14 03:28:00,1497
1498,-1,2008-10-14 03:35:00,1498
1499,-1,2008-10-14 13:13:00,1499
1500,-1,2008-10-14 13:16:00,1500
1501,-1,2008-10-14 14:07:00,1501
1502,-1,2008-10-14 14:15:00,1502
1503,-1,2008-10-14 14:43:00,1503
1504,-1,2008-10-14 17:36:00,1504
1505,-1,2008-10-14 19:15:00,1505
1506,-1,2008-10-14 20:01:00,1506
1507,-1,2008-10-14 20:30:00,1507
1508,-1,2008-10-14 20:48:00,1508
1509,-1,2008-10-14 21:36:00,1509
1510,-1,2008-10-14 23:07:00,1510
1511,-1,2008-10-15 00:03:00,1511
1512,-1,2008-10-15 00:27:00,1512
1513,-1,2008-10-15 00:47:00,1513
1514,-1,2008-10-15 01:52:00,1514
1515,-1,2008-10-15 01:52:00,1515
1516,-1,2008-10-15 01:52:00,1516
1517,-1,2008-10-15 02:40:00,1517
1518,-1,2008-10-15 02:40:00,1518
1519,1,2008-10-15 02:42:00,1519
1520,-1,2008-10-15 03:24:00,1520
1521,-1,2008-10-15 04:08:00,1521
1522,-1,2008-10-15 05:13:00,1522
1523,-1,2008-10-15 05:16:00,1523
1524,-1,2008-10-15 06:49:00,1524
1525,-1,2008-10-15 07:36:00,1525
1526,-1,2008-10-15 07:55:00,1526
1527,-1,2008-10-15 08:21:00,1527
1528,-1,2008-10-15 09:11:00,1528
1529,-1,2008-10-15 10:00:00,1529
1530,-1,2008-10-15 12:53:00,1530
1531,-1,2008-10-15 13:14:00,1531
1532,-1,2008-10-15 13:16:00,1532
1533,-1,2008-10-15 14:08:00,1533
1534,-1,2008-10-15 15:11:00,1534
1535,-1,2008-10-15 16:24:00,1535
1536,-1,2008-10-15 17:19:00,1536
1537,-1,2008-10-15 18:16:00,1537
1538,-1,2008-10-15 19:15:00,1538
1539,-1,2008-10-15 19:24:00,1539
1540,-1,2008-10-15 21:44:00,1540
1541,-1,2008-10-15 22:45:00,1541
1542,-1,2008-10-15 22:54:00,1542
1543,-1,2008-10-15 23:00:00,1543
1544,-1,2008-10-15 23:45:00,1544
1545,-1,2008-10-16 02:16:00,1545
1546,-1,2008-10-16 02:16:00,1546
1547,-1,2008-10-16 02:17:00,1547
1548,-1,2008-10-16 02:22:00,1548
1549,-1,2008-10-16 02:55:00,1549
1550,-1,2008-10-16 03:56:00,1550
1551,-1,2008-10-16 04:02:00,1551
1552,-1,2008-10-16 04:02:00,1552
1553,-1,2008-10-16 04:04:00,1553
1554,-1,2008-10-16 04:47:00,1554
1555,-1,2008-10-16 04:50:00,1555
1556,-1,2008-10-16 04:54:00,1556
1557,-1,2008-10-16 05:08:00,1557
1558,-1,2008-10-16 05:13:00,1558
1559,-1,2008-10-16 05:44:00,1559
1560,-1,2008-10-16 05:58:00,1560
1561,-1,2008-10-16 15:02:00,1561
1562,-1,2008-10-16 15:13:00,1562
1563,-1,2008-10-16 20:49:00,1563
1564,-1,2008-10-17 05:26:00,1564
1565,-1,2008-10-17 06:01:00,1565
1566,-1,2008-10-17 06:07:00,1566
