,RESULTS,TIMESTAMP,V17,V26,V60,V65,V66,INDEX,m,d,h
547,-1,2008-08-29 22:11:00,9.7107,0.992,-3.6855,23.6855,28.4754,547,7,4,22
548,-1,2008-08-29 22:45:00,10.6137,1.294,-1.7609,21.7609,31.1484,548,7,4,22
549,-1,2008-08-29 22:49:00,9.8139,1.2837,2.9691,17.0309,22.5569,549,7,4,22
550,-1,2008-08-29 22:56:00,10.5934,0.9838,-1.7982,21.7982,25.6366,550,7,4,22
551,-1,2008-08-30 00:01:00,9.629,1.3230000000000002,-0.3736,20.3736,26.4354,551,7,5,0
552,-1,2008-08-30 00:05:00,9.8077,0.9890000000000001,4.9073,15.0927,22.6375,552,7,5,0
553,-1,2008-08-30 00:57:00,9.8026,0.9938,1.49,18.51,24.3465,553,7,5,0
554,-1,2008-08-30 01:29:00,9.4058,1.287,3.2491,16.7509,23.4873,554,7,5,1
555,-1,2008-08-30 02:08:00,10.0197,0.9855,-1.0927,21.0927,27.729,555,7,5,2
556,-1,2008-08-30 02:22:00,9.6348,1.3068,0.2536,19.7464,28.3785,556,7,5,2
557,-1,2008-08-30 02:32:00,9.4583,1.3153,-0.7036,20.7036,26.840999999999998,557,7,5,2
558,-1,2008-08-30 02:39:00,10.725,1.3155,3.73,16.27,20.899,558,7,5,2
559,-1,2008-08-30 02:50:00,9.4798,0.9755,-0.4173,20.4173,27.1259,559,7,5,2
560,-1,2008-08-30 03:10:00,9.6928,1.2898,1.4464,18.5536,23.7545,560,7,5,3
561,-1,2008-08-30 04:20:00,10.0227,1.2997,4.8364,15.1636,20.0445,561,7,5,4
562,-1,2008-08-30 04:24:00,10.0094,0.9935,-2.6655,22.6655,28.1985,562,7,5,4
563,-1,2008-08-30 04:55:00,10.4757,1.273,-0.3455,20.3455,28.4793,563,7,5,4
564,-1,2008-08-30 05:05:00,9.6192,1.3167,-6.6055,26.6055,32.7516,564,7,5,5
565,-1,2008-08-30 05:05:00,9.8098,1.2848,-0.0191,20.0191,27.3069,565,7,5,5
566,-1,2008-08-30 05:38:00,10.4001,1.3055,1.4845,18.5155,25.426,566,7,5,5
567,-1,2008-08-30 05:51:00,9.5397,1.3335,8.9864,11.0136,17.1276,567,7,5,5
568,-1,2008-08-30 07:50:00,10.087,0.9962,-0.95,20.95,24.9604,568,7,5,7
569,-1,2008-08-30 07:54:00,10.503,0.9740000000000001,2.8618,17.1382,22.83,569,7,5,7
570,-1,2008-08-30 08:10:00,9.4949,0.9762,-2.0764,22.0764,30.4914,570,7,5,8
571,-1,2008-08-30 08:29:00,10.3778,1.2763,3.36,16.64,25.3734,571,7,5,8
572,-1,2008-08-30 08:42:00,10.6751,1.3165,4.0427,15.9573,23.229,572,7,5,8
573,-1,2008-08-30 08:53:00,10.3426,1.305,2.8618,17.1382,21.7888,573,7,5,8
574,-1,2008-08-30 09:13:00,10.0777,1.2762,-1.9909,21.9909,26.8809,574,7,5,9
575,-1,2008-08-30 09:37:00,10.1225,0.997,0.7655,19.2345,25.2115,575,7,5,9
576,1,2008-08-30 09:45:00,9.4603,1.2888,1.9245,18.0755,22.7319,576,7,5,9
577,-1,2008-08-30 10:15:00,10.4951,1.2803,-0.1973,20.1973,25.7623,577,7,5,10
578,-1,2008-08-30 10:16:00,9.3949,1.2878,-1.9855,21.9855,30.1818,578,7,5,10
579,-1,2008-08-30 11:12:00,9.9453,1.3003,2.4718,17.5282,24.4754,579,7,5,11
580,-1,2008-08-30 11:14:00,9.4392,0.9717,3.7127,16.2873,22.2294,580,7,5,11
581,-1,2008-08-30 11:18:00,9.4095,1.2848,-0.66,20.66,26.0425,581,7,5,11
582,-1,2008-08-30 11:57:00,10.0009,1.2905,-1.0573,21.0573,29.011999999999997,582,7,5,11
583,1,2008-08-30 14:10:00,10.6914,1.3048,11.2909,8.7091,13.8957,583,7,5,14
584,-1,2008-08-30 14:23:00,9.0416,1.3235,-1.9573,21.9573,27.0214,584,7,5,14
585,-1,2008-08-30 14:37:00,9.163,1.2953,-0.4482,20.4482,28.0456,585,7,5,14
586,-1,2008-08-30 15:06:00,9.3353,1.3035,-3.9318,23.9318,29.5895,586,7,5,15
587,-1,2008-08-30 15:16:00,9.3019,0.9835,-2.3355,22.3355,28.2141,587,7,5,15
588,-1,2008-08-30 15:37:00,9.4436,1.2658,-0.2173,20.2173,26.9312,588,7,5,15
589,-1,2008-08-30 15:50:00,9.3065,1.2692,-0.6464,20.6464,25.0675,589,7,5,15
590,-1,2008-08-30 15:57:00,9.5372,1.3030000000000002,7.24,12.76,20.1964,590,7,5,15
591,-1,2008-08-30 16:24:00,10.1487,1.2655,-2.8818,22.8818,29.7075,591,7,5,16
592,-1,2008-08-30 17:05:00,9.6063,1.324,-0.9409,20.9409,29.2332,592,7,5,17
593,-1,2008-08-30 17:49:00,9.6635,1.2563,2.2855,17.7145,21.7095,593,7,5,17
594,-1,2008-08-30 19:21:00,10.6081,0.9890000000000001,0.7227,19.2773,24.1852,594,7,5,19
595,-1,2008-08-30 19:27:00,10.2402,1.2895,4.9073,15.0927,22.9594,595,7,5,19
596,-1,2008-08-30 20:11:00,10.4038,0.9635,2.28,17.72,23.4612,596,7,5,20
597,-1,2008-08-30 20:53:00,9.3944,1.33,0.9518,19.0482,26.3334,597,7,5,20
598,-1,2008-08-30 21:53:00,10.5538,0.9768,1.2836,18.7164,23.8157,598,7,5,21
599,-1,2008-08-30 23:51:00,12.4774,0.9722,0.7064,19.2936,23.9262,599,7,5,23
600,-1,2008-08-31 02:57:00,10.3059,1.3090000000000002,2.6873,17.3127,21.6739,600,7,6,2
601,1,2008-08-31 04:46:00,9.5423,1.2617,15.3073,24.6927,33.4962,601,7,6,4
602,-1,2008-08-31 05:05:00,9.9121,1.2765,7.9755,12.0245,17.5921,602,7,6,5
603,-1,2008-08-31 09:11:00,9.4828,1.2919999999999998,-0.6591,20.6591,25.2563,603,7,6,9
604,-1,2008-08-31 10:36:00,9.7651,0.9802,-2.4609,22.4609,31.4439,604,7,6,10
605,1,2008-08-31 10:59:00,10.4094,0.965,1.8173,18.1827,24.3905,605,7,6,10
606,-1,2008-08-31 10:59:00,9.5986,1.2592,-1.1391,21.1391,29.5723,606,7,6,10
607,-1,2008-08-31 11:03:00,9.4879,1.2902,-4.1518,24.1518,30.4891,607,7,6,11
608,-1,2008-08-31 15:09:00,9.6373,1.2702,-0.6936,20.6936,28.2022,608,7,6,15
609,-1,2008-08-31 15:13:00,10.0094,0.9813,0.1891,19.8109,27.7146,609,7,6,15
610,-1,2008-08-31 16:32:00,9.445,1.3173,2.39,17.61,25.5921,610,7,6,16
611,-1,2008-08-31 20:24:00,9.5841,0.9775,-0.9127,20.9127,29.3191,611,7,6,20
612,-1,2008-08-31 21:04:00,9.3546,1.3157,0.9409,19.0591,26.7098,612,7,6,21
613,-1,2008-08-31 21:46:00,9.3086,1.2835,-2.0555,22.0555,27.456,613,7,6,21
614,-1,2008-08-31 21:58:00,9.3269,1.0070000000000001,-3.1455,23.1455,31.4605,614,7,6,21
615,-1,2008-08-31 22:32:00,9.6195,0.9857,1.5445,18.4555,26.3116,615,7,6,22
616,-1,2008-08-31 22:48:00,9.2883,1.3165,1.4373,18.5627,25.7025,616,7,6,22
617,-1,2008-08-31 22:57:00,9.3785,0.9763,-6.0445,26.0445,34.9236,617,7,6,22
618,-1,2008-01-09 00:01:00,10.5074,0.9940000000000001,1.3791,18.6209,24.6273,618,0,2,0
619,-1,2008-01-09 00:39:00,10.5935,0.9923,-0.9618,20.9618,29.4926,619,0,2,0
620,-1,2008-01-09 00:45:00,10.4994,1.2957,1.6073,18.3927,25.9809,620,0,2,0
621,-1,2008-01-09 00:53:00,9.3242,0.9892,-2.5727,22.5727,28.7966,621,0,2,0
622,-1,2008-01-09 05:29:00,9.6674,0.985,3.3918,16.6082,22.8177,622,0,2,5
623,-1,2008-01-09 05:32:00,9.6269,0.995,-1.3773,21.3773,28.9871,623,0,2,5
624,-1,2008-01-09 06:12:00,9.7374,1.301,2.0336,17.9664,25.8665,624,0,2,6
625,-1,2008-01-09 06:21:00,8.7181,1.2808,1.5755,18.4245,25.849,625,0,2,6
626,-1,2008-01-09 06:52:00,9.5734,0.9890000000000001,2.5336,17.4664,24.25,626,0,2,6
627,-1,2008-01-09 08:18:00,8.9606,1.3177,-1.7327,21.7327,26.7697,627,0,2,8
628,-1,2008-01-09 09:06:00,9.5974,0.9792,-5.1655,25.1655,30.3892,628,0,2,9
629,-1,2008-01-09 09:19:00,9.7467,0.9695,-5.0027,25.0027,30.9658,629,0,2,9
630,-1,2008-01-09 09:54:00,8.9458,0.9788,-1.0082,21.0082,28.539,630,0,2,9
631,-1,2008-01-09 10:57:00,9.5784,1.3403,2.0591,17.9409,24.6557,631,0,2,10
632,-1,2008-01-09 11:40:00,10.3529,1.3065,-0.17,20.17,28.121,632,0,2,11
633,-1,2008-01-09 16:20:00,8.9822,0.9735,-1.8791,21.8791,31.0771,633,0,2,16
634,1,2008-01-09 19:54:00,10.1819,0.9805,53.6818,42.63,56.8964,634,0,2,19
635,-1,2008-01-09 20:51:00,8.9253,1.2805,2.1145,17.8855,26.4123,635,0,2,20
636,-1,2008-01-09 22:05:00,9.8182,0.9875,-0.9918,20.9918,28.4192,636,0,2,22
637,-1,2008-01-09 23:05:00,9.7173,0.9768,-0.8045,20.8045,28.8009,637,0,2,23
638,-1,2008-01-09 23:19:00,9.6242,0.9838,0.5791,19.4209,24.9563,638,0,2,23
639,-1,2008-01-09 23:24:00,9.5532,1.2708,-4.8145,24.8145,29.1285,639,0,2,23
640,-1,2008-01-09 23:28:00,8.5184,0.9888,-0.0964,20.0964,28.2487,640,0,2,23
641,-1,2008-01-09 23:39:00,10.5436,1.2868,0.34,19.66,22.3647,641,0,2,23
642,-1,2008-01-09 23:45:00,9.595,1.0092,1.5127,18.4873,23.5326,642,0,2,23
643,-1,2008-01-09 23:59:00,9.6397,1.3277,-19.9927,39.9927,70.0879,643,0,2,23
644,-1,2008-02-09 00:26:00,10.5964,0.9868,0.0855,19.9145,29.085,644,1,5,0
645,-1,2008-02-09 00:31:00,9.703,1.2692,3.65,16.35,23.5578,645,1,5,0
646,-1,2008-02-09 00:46:00,9.2833,0.9892,5.1,14.9,20.5007,646,1,5,0
647,-1,2008-02-09 01:09:00,8.816,1.2942,2.4673,17.5327,25.252,647,1,5,1
648,-1,2008-02-09 01:10:00,8.5245,1.2833,-2.6673,22.6673,31.016,648,1,5,1
649,-1,2008-02-09 01:10:00,10.5281,0.993,3.8,16.2,22.7395,649,1,5,1
650,-1,2008-02-09 01:36:00,8.5745,0.9705,0.3418,19.6582,27.8586,650,1,5,1
651,-1,2008-02-09 01:50:00,9.5091,0.9915,0.23,19.77,28.057,651,1,5,1
652,-1,2008-02-09 02:02:00,8.5746,1.3148,-0.7482,20.7482,29.1518,652,1,5,2
653,-1,2008-02-09 02:11:00,8.5737,0.978,2.74,17.26,24.5728,653,1,5,2
654,-1,2008-02-09 02:50:00,9.5151,0.9957,0.1491,19.8509,26.0093,654,1,5,2
655,-1,2008-02-09 02:52:00,10.1302,1.2685,1.4982,18.5018,25.9589,655,1,5,2
656,-1,2008-02-09 03:33:00,10.1329,0.982,-0.3518,20.3518,25.2303,656,1,5,3
657,-1,2008-02-09 03:35:00,10.3887,0.973,1.7991,18.2009,25.9351,657,1,5,3
658,-1,2008-02-09 03:35:00,9.6096,0.9673,-1.71,21.71,29.1971,658,1,5,3
659,-1,2008-02-09 04:19:00,9.8335,0.977,2.1918,17.8082,26.3692,659,1,5,4
660,-1,2008-02-09 04:22:00,9.8325,0.9895,-0.2282,20.2282,28.6915,660,1,5,4
661,-1,2008-02-09 05:46:00,9.309,1.2845,-2.7427,22.7427,28.674,661,1,5,5
662,-1,2008-02-09 06:03:00,9.4946,0.9725,1.0336,18.9664,24.3057,662,1,5,6
663,-1,2008-02-09 06:19:00,10.1641,1.002,-1.2336,21.2336,26.3006,663,1,5,6
664,-1,2008-02-09 06:32:00,9.7994,1.2977,3.9309,16.0691,22.9785,664,1,5,6
665,-1,2008-02-09 06:48:00,9.9224,0.9985,3.1845,16.8155,22.1925,665,1,5,6
666,-1,2008-02-09 07:22:00,9.3821,0.9818,3.5264,16.4736,21.3934,666,1,5,7
667,-1,2008-02-09 07:32:00,9.9427,0.0,0.8764,19.1236,27.1747,667,1,5,7
668,-1,2008-02-09 08:15:00,9.8599,1.2908,-1.9682,21.9682,26.565,668,1,5,8
669,-1,2008-02-09 08:54:00,10.5027,1.0097,3.2964,16.7036,21.2894,669,1,5,8
670,-1,2008-02-09 09:36:00,8.4628,0.9662,4.3818,15.6182,23.4325,670,1,5,9
671,-1,2008-02-09 09:37:00,10.157,1.2745,0.5082,19.4918,25.6003,671,1,5,9
672,-1,2008-02-09 10:13:00,8.5585,0.9963,0.4373,19.5627,24.5833,672,1,5,10
673,-1,2008-02-09 10:21:00,9.5141,1.3090000000000002,-0.6609,20.6609,25.3772,673,1,5,10
674,-1,2008-02-09 10:25:00,8.5946,1.3165,2.5055,17.4945,23.1487,674,1,5,10
675,-1,2008-02-09 10:33:00,9.8155,0.9892,0.4027,19.5973,27.2715,675,1,5,10
676,-1,2008-02-09 11:08:00,9.3405,1.3088,-1.2973,21.2973,27.5945,676,1,5,11
677,-1,2008-02-09 11:22:00,9.4312,0.9785,4.4827,15.5173,22.9589,677,1,5,11
678,-1,2008-02-09 11:47:00,9.7267,1.298,0.3036,19.6964,24.4119,678,1,5,11
679,-1,2008-02-09 11:49:00,9.9707,1.2670000000000001,2.5718,17.4282,20.9109,679,1,5,11
680,-1,2008-02-09 12:01:00,10.3699,1.2697,-0.0555,20.0555,25.7896,680,1,5,12
681,-1,2008-02-09 12:17:00,9.4588,0.9962,-0.4455,20.4455,28.0135,681,1,5,12
682,-1,2008-02-09 12:26:00,10.0717,0.9775,-1.1582,21.1582,29.3803,682,1,5,12
683,-1,2008-02-09 12:30:00,9.8386,0.9865,-0.4073,20.4073,25.3135,683,1,5,12
684,-1,2008-02-09 12:44:00,9.5805,1.2930000000000001,0.1155,19.8845,25.0919,684,1,5,12
685,-1,2008-02-09 13:05:00,9.7841,1.3113,-8.64,28.64,34.6714,685,1,5,13
686,-1,2008-02-09 13:08:00,9.882,1.2583,3.19,16.81,22.5685,686,1,5,13
687,-1,2008-02-09 13:27:00,10.1293,1.26,-2.0836,22.0836,23.4308,687,1,5,13
688,-1,2008-02-09 13:40:00,9.8614,1.2908,-1.1527,21.1527,26.9974,688,1,5,13
689,-1,2008-02-09 14:09:00,9.3832,1.3048,2.99,17.01,23.2157,689,1,5,14
690,-1,2008-02-09 14:21:00,8.9854,0.9790000000000001,1.5582,18.4418,25.9403,690,1,5,14
691,-1,2008-02-09 14:34:00,10.004,0.956,-0.5464,20.5464,25.8855,691,1,5,14
692,-1,2008-02-09 15:29:00,9.7464,1.2793,2.8618,17.1382,22.4125,692,1,5,15
693,-1,2008-02-09 16:10:00,9.3646,0.9855,-4.4482,24.4482,34.3644,693,1,5,16
694,-1,2008-02-09 16:50:00,10.4756,1.3043,2.43,17.57,22.2242,694,1,5,16
695,-1,2008-02-09 16:54:00,8.7153,1.3090000000000002,1.17,18.83,24.7337,695,1,5,16
696,-1,2008-02-09 16:58:00,8.4896,0.9763,-1.93,21.93,29.6185,696,1,5,16
697,-1,2008-02-09 17:10:00,9.3172,0.968,2.6373,17.3627,22.698,697,1,5,17
698,-1,2008-02-09 17:18:00,8.4169,1.2795,3.4827,16.5173,21.1961,698,1,5,17
699,-1,2008-02-09 18:38:00,8.9392,1.2495,2.0173,17.9827,24.4746,699,1,5,18
700,-1,2008-02-09 18:52:00,10.2978,0.975,1.5527,18.4473,24.4248,700,1,5,18
701,-1,2008-02-09 19:18:00,9.3337,0.9845,-8.6982,28.6982,36.5743,701,1,5,19
702,-1,2008-02-09 20:18:00,9.7444,1.317,-2.3391,22.3391,29.1587,702,1,5,20
703,-1,2008-02-09 20:52:00,10.7802,0.9852,4.1782,15.8218,22.3865,703,1,5,20
704,-1,2008-02-09 20:58:00,9.2292,1.295,4.1455,15.8545,20.187,704,1,5,20
705,-1,2008-02-09 20:59:00,10.2346,0.9622,4.0555,15.9445,18.277,705,1,5,20
706,-1,2008-03-09 00:18:00,8.5913,0.9703,1.54,18.46,27.5268,706,2,6,0
707,-1,2008-03-09 00:45:00,9.4576,0.9992,2.8627,17.1373,24.7459,707,2,6,0
708,-1,2008-03-09 00:58:00,9.5805,0.9977,1.7755,18.2245,25.55,708,2,6,0
709,1,2008-03-09 01:15:00,10.7071,1.2777,16.6491,17.239,21.9792,709,2,6,1
710,-1,2008-03-09 01:32:00,9.5258,1.2875,1.9255,18.0745,23.1949,710,2,6,1
711,-1,2008-03-09 04:18:00,9.2755,0.992,-1.3727,21.3727,29.1464,711,2,6,4
712,-1,2008-03-09 06:26:00,9.1388,1.0037,2.6218,17.3782,22.6667,712,2,6,6
713,-1,2008-03-09 09:38:00,10.5357,1.2532,-0.7782,20.7782,26.0554,713,2,6,9
714,-1,2008-03-09 14:24:00,8.974,1.285,-0.3918,20.3918,28.9557,714,2,6,14
715,-1,2008-03-09 14:29:00,9.0234,1.3472,-0.9691,20.9691,26.2905,715,2,6,14
716,-1,2008-03-09 17:22:00,10.6184,1.2757,5.0955,14.9045,21.9399,716,2,6,17
717,-1,2008-03-09 18:16:00,9.4327,1.0023,-1.1173,21.1173,30.1518,717,2,6,18
718,-1,2008-03-09 18:16:00,9.3692,0.9915,3.3364,16.6636,24.4489,718,2,6,18
719,-1,2008-03-09 20:00:00,9.7207,0.9755,0.9827,19.0173,24.2367,719,2,6,20
720,-1,2008-03-09 20:10:00,9.0208,0.9935,-0.6727,20.6727,26.1735,720,2,6,20
721,-1,2008-04-09 08:01:00,9.4019,1.3055,-0.7891,20.7891,26.6224,721,3,2,8
722,-1,2008-04-09 08:22:00,9.0277,0.9912,1.7618,18.2382,23.5304,722,3,2,8
723,-1,2008-04-09 08:33:00,10.0459,1.3357,2.4582,17.5418,23.5223,723,3,2,8
724,-1,2008-04-09 08:41:00,10.2758,0.9983,2.9373,17.0627,24.2706,724,3,2,8
725,-1,2008-04-09 08:53:00,10.5468,1.2875,1.9491,18.0509,26.0408,725,3,2,8
726,-1,2008-04-09 11:50:00,9.5779,1.0088,-1.4191,21.4191,31.164,726,3,2,11
727,-1,2008-04-09 14:09:00,10.5403,1.3015,0.2527,19.7473,28.1237,727,3,2,14
728,-1,2008-04-09 14:11:00,9.3825,1.3095,1.5927,18.4073,23.7193,728,3,2,14
729,-1,2008-04-09 14:48:00,9.5482,1.3035,1.1845,18.8155,26.8806,729,3,2,14
730,-1,2008-04-09 16:30:00,9.7339,0.9813,-1.5764,21.5764,26.3291,730,3,2,16
731,-1,2008-04-09 16:41:00,9.4014,1.2875,-0.2718,20.2718,25.1884,731,3,2,16
732,-1,2008-04-09 16:56:00,10.495,1.3155,-2.0291,22.0291,31.5545,732,3,2,16
733,-1,2008-04-09 17:30:00,9.1843,0.9815,3.5355,16.4645,23.6548,733,3,2,17
734,-1,2008-05-09 15:30:00,9.1863,1.3055,0.8236,19.1764,24.3769,734,4,4,15
735,-1,2008-05-09 21:48:00,9.6365,1.2923,-2.5836,22.5836,28.3642,735,4,4,21
736,-1,2008-07-09 00:08:00,10.9504,1.325,3.4491,16.5509,23.6314,736,6,2,0
737,-1,2008-07-09 00:12:00,10.6251,1.2790000000000001,1.0518,18.9482,26.1124,737,6,2,0
738,-1,2008-07-09 00:49:00,9.9272,1.3295,3.4391,16.5609,23.7055,738,6,2,0
739,-1,2008-07-09 10:52:00,9.4668,0.9828,-1.89,21.89,26.7765,739,6,2,10
740,-1,2008-07-09 12:04:00,9.6418,1.348,1.1627,18.8373,27.6476,740,6,2,12
741,-1,2008-07-09 12:20:00,10.363,0.9887,-0.3236,20.3236,24.2157,741,6,2,12
742,-1,2008-07-09 13:02:00,10.7598,1.296,2.1645,17.8355,23.0469,742,6,2,13
743,-1,2008-07-09 18:02:00,10.4182,1.2692,-1.9891,21.9891,30.3824,743,6,2,18
744,-1,2008-07-09 18:24:00,9.469,1.3153,-0.2482,20.2482,28.6157,744,6,2,18
745,-1,2008-07-09 18:49:00,9.6025,1.3077,-1.6436,21.6436,26.254,745,6,2,18
746,-1,2008-07-09 19:29:00,9.9175,1.3045,5.1773,14.8227,21.0858,746,6,2,19
747,-1,2008-07-09 19:31:00,10.5183,1.297,5.8045,14.1955,20.2515,747,6,2,19
748,-1,2008-07-09 20:12:00,10.4617,1.2803,-2.3691,22.3691,27.4408,748,6,2,20
749,-1,2008-07-09 20:50:00,10.7373,1.272,5.9491,14.0509,21.9064,749,6,2,20
750,-1,2008-07-09 23:33:00,11.1871,1.3025,5.4964,14.5036,20.0429,750,6,2,23
751,-1,2008-08-09 00:32:00,10.800999999999998,1.3045,4.1464,15.8536,20.9393,751,7,5,0
752,-1,2008-08-09 00:40:00,9.4766,,3.8164,16.1836,20.4859,752,7,5,0
753,-1,2008-08-09 01:24:00,10.4278,0.9945,2.7582,17.2418,24.6239,753,7,5,1
754,-1,2008-08-09 03:32:00,9.3349,1.2808,-3.0355,23.0355,27.9576,754,7,5,3
755,-1,2008-08-09 03:48:00,10.3125,1.3082,-1.0991,21.0991,26.063000000000002,755,7,5,3
756,-1,2008-08-09 04:21:00,9.3775,0.9735,-0.9045,20.9045,26.2575,756,7,5,4
757,-1,2008-08-09 06:37:00,9.2168,1.2873,0.0282,19.9718,25.8083,757,7,5,6
758,-1,2008-08-09 07:14:00,10.8477,1.278,-2.1173,22.1173,27.0478,758,7,5,7
759,-1,2008-08-09 07:41:00,9.7153,1.0197,-3.1518,23.1518,27.1912,759,7,5,7
760,-1,2008-08-09 18:46:00,10.671,1.2525,-1.4173,21.4173,27.2716,760,7,5,18
761,-1,2008-08-09 19:14:00,9.5462,1.3277,0.8536,19.1464,24.1465,761,7,5,19
762,-1,2008-08-09 19:15:00,9.5118,1.3135,-0.1391,20.1391,26.0435,762,7,5,19
763,-1,2008-08-09 19:25:00,9.5372,1.2575,-1.9982,21.9982,28.1555,763,7,5,19
764,-1,2008-08-09 19:33:00,10.0525,1.2738,0.5564,19.4436,22.8899,764,7,5,19
765,-1,2008-08-09 20:00:00,9.21,0.9825,-0.2418,20.2418,24.7587,765,7,5,20
766,-1,2008-08-09 21:36:00,9.9439,1.2945,-1.7136,21.7136,28.7752,766,7,5,21
767,-1,2008-08-09 21:53:00,9.7508,1.3315,-1.3073,21.3073,28.2203,767,7,5,21
768,-1,2008-08-09 22:17:00,9.6928,1.3078,0.8827,19.1173,26.0194,768,7,5,22
769,-1,2008-09-09 00:25:00,9.6638,1.3323,3.2655,16.7345,21.4549,769,8,1,0
770,-1,2008-09-09 03:53:00,10.7607,1.2813,1.0673,18.9327,26.3681,770,8,1,3
771,-1,2008-09-09 08:44:00,9.7102,1.2845,-0.1773,20.1773,25.8412,771,8,1,8
772,-1,2008-10-09 07:26:00,9.5756,1.2525,3.0791,16.9209,23.9437,772,9,3,7
773,-1,2008-10-09 09:21:00,10.7163,1.3253,3.6664,16.3336,23.9136,773,9,3,9
774,-1,2008-10-09 20:52:00,9.8336,1.3495,4.0555,15.9445,23.5298,774,9,3,20
775,-1,2008-10-09 20:53:00,9.8346,1.3008,-3.2082,23.2082,30.9212,775,9,3,20
776,-1,2008-10-09 21:56:00,10.5746,1.2937,-2.1182,22.1182,29.2883,776,9,3,21
777,-1,2008-10-09 23:30:00,10.4027,1.2848,0.4855,19.5145,26.6104,777,9,3,23
778,-1,2008-10-09 23:43:00,9.8103,1.2977,0.3391,19.6609,26.1208,778,9,3,23
779,-1,2008-11-09 00:17:00,10.6683,1.2925,1.4345,18.5655,22.8282,779,10,6,0
780,-1,2008-11-09 05:20:00,9.9146,1.2770000000000001,1.8164,18.1836,25.4759,780,10,6,5
781,-1,2008-11-09 06:04:00,9.7815,1.2883,0.56,19.44,25.7696,781,10,6,6
782,-1,2008-11-09 07:43:00,9.3928,1.2635,-1.1427,21.1427,29.0083,782,10,6,7
783,-1,2008-11-09 08:06:00,10.6916,1.3090000000000002,5.4718,14.5282,20.8541,783,10,6,8
784,-1,2008-11-09 08:58:00,9.7287,1.3133,-4.6736,24.6736,31.3776,784,10,6,8
785,-1,2008-11-09 09:24:00,9.3549,1.3115,1.2691,18.7309,26.114,785,10,6,9
786,-1,2008-11-09 12:47:00,9.4039,1.3628,1.6309,18.3691,23.7598,786,10,6,12
787,-1,2008-11-09 13:36:00,9.3764,1.3082,3.1382,16.8618,21.725,787,10,6,13
788,-1,2008-11-09 14:20:00,9.6851,1.0008,1.91,18.09,26.0981,788,10,6,14
789,-1,2008-11-09 14:24:00,9.7035,1.3033,4.3955,15.6045,21.7593,789,10,6,14
790,-1,2008-11-09 14:31:00,10.7068,1.3297,2.1173,17.8827,19.545,790,10,6,14
791,-1,2008-11-09 15:05:00,9.1275,1.3119999999999998,2.3855,17.6145,22.5295,791,10,6,15
792,-1,2008-11-09 15:08:00,9.004,1.2990000000000002,1.2882,18.7118,24.9344,792,10,6,15
793,-1,2008-11-09 16:28:00,9.3579,1.3465,3.9027,16.0973,22.7626,793,10,6,16
794,-1,2008-11-09 21:13:00,9.5449,1.2893,-2.5482,22.5482,29.6525,794,10,6,21
795,1,2008-11-09 22:07:00,9.8111,1.3075,1.5218,18.4782,25.9831,795,10,6,22
796,-1,2008-11-09 23:10:00,9.913,1.3062,-0.8736,20.8736,28.9348,796,10,6,23
797,1,2008-11-09 23:48:00,9.6912,1.2858,1.7073,18.2927,25.4819,797,10,6,23
798,-1,2008-12-09 05:11:00,9.4838,1.3247,2.1982,17.8018,25.0963,798,11,1,5
799,-1,2008-12-09 05:55:00,10.4251,1.3193,2.4218,17.5782,23.8478,799,11,1,5
800,-1,2008-12-09 06:38:00,10.4363,0.2122,4.9555,15.0445,22.1659,800,11,1,6
801,-1,2008-12-09 06:41:00,9.4602,1.2625,1.8709,18.1291,22.7283,801,11,1,6
802,-1,2008-12-09 06:45:00,10.5181,1.2755,0.7355,19.2645,24.3304,802,11,1,6
803,-1,2008-12-09 07:21:00,9.3875,1.3197,1.2809,18.7191,23.6041,803,11,1,7
804,-1,2008-12-09 07:29:00,9.4275,1.3248,5.5318,14.4682,21.2935,804,11,1,7
805,-1,2008-12-09 07:38:00,9.445,1.2565,-3.1227,23.1227,31.4849,805,11,1,7
806,-1,2008-12-09 11:57:00,10.3454,1.3017,6.1855,13.8145,14.0352,806,11,1,11
807,-1,2008-12-09 13:08:00,9.3152,1.3030000000000002,1.9936,18.0064,22.1064,807,11,1,13
808,-1,2008-12-09 14:52:00,10.5031,1.284,0.2436,19.7564,24.6507,808,11,1,14
809,-1,2008-12-09 15:40:00,9.5662,1.3618,2.9073,17.0927,23.0962,809,11,1,15
810,-1,2008-12-09 16:23:00,9.7689,1.2618,0.3491,19.6509,27.8925,810,11,1,16
811,-1,2008-12-09 18:01:00,9.4619,1.3053,1.1136,18.8864,23.1136,811,11,1,18
812,-1,2008-12-09 18:52:00,10.356,1.298,1.3009,18.6991,23.4987,812,11,1,18
813,-1,2008-12-09 19:36:00,9.9201,1.3055,2.1918,17.8082,20.8256,813,11,1,19
814,-1,2008-12-09 20:28:00,9.949,0.9855,,,,814,11,1,20
815,-1,2008-12-09 21:12:00,9.4058,1.3013,0.1809,19.8191,27.2003,815,11,1,21
816,-1,2008-12-09 22:25:00,9.4768,1.3168,0.7482,19.2518,23.6254,816,11,1,22
817,-1,2008-12-09 22:45:00,9.4026,1.2768,2.5491,17.4509,21.7752,817,11,1,22
818,-1,2008-12-09 23:28:00,9.5326,1.002,-0.6645,20.6645,27.0709,818,11,1,23
